76,"コード分析ツールを利用する",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%B3%E3%83%BC%E3%83%89%E5%88%86%E6%9E%90%E3%83%84%E3%83%BC%E3%83%AB%E3%82%92%E5%88%A9%E7%94%A8%E3%81%99%E3%82%8B
77,"偶然の仕様ではなく本物の仕様のためのテストを書く",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%81%B6%E7%84%B6%E3%81%AE%E4%BB%95%E6%A7%98%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%8F%E6%9C%AC%E7%89%A9%E3%81%AE%E4%BB%95%E6%A7%98%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AE%E3%83%86%E3%82%B9%E3%83%88%E3%82%92%E6%9B%B8%E3%81%8F
78,"テストは夜間と週末に",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%86%E3%82%B9%E3%83%88%E3%81%AF%E5%A4%9C%E9%96%93%E3%81%A8%E9%80%B1%E6%9C%AB%E3%81%AB
79,"テストのないソフトウェア開発はあり得ない",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%86%E3%82%B9%E3%83%88%E3%81%AE%E3%81%AA%E3%81%84%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E9%96%8B%E7%99%BA%E3%81%AF%E3%81%82%E3%82%8A%E5%BE%97%E3%81%AA%E3%81%84
80,"1人より2人",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/1%E4%BA%BA%E3%82%88%E3%82%8A2%E4%BA%BA
81,"エラーがエラーを相殺してしまう",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%A8%E3%83%A9%E3%83%BC%E3%81%8C%E3%82%A8%E3%83%A9%E3%83%BC%E3%82%92%E7%9B%B8%E6%AE%BA%E3%81%97%E3%81%A6%E3%81%97%E3%81%BE%E3%81%86
82,"他者への思いやりを意識したコーディング",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E4%BB%96%E8%80%85%E3%81%B8%E3%81%AE%E6%80%9D%E3%81%84%E3%82%84%E3%82%8A%E3%82%92%E6%84%8F%E8%AD%98%E3%81%97%E3%81%9F%E3%82%B3%E3%83%BC%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0
83,"UNIXツールを友にする",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/UNIX%E3%83%84%E3%83%BC%E3%83%AB%E3%82%92%E5%8F%8B%E3%81%AB%E3%81%99%E3%82%8B
84,"正しいアルゴリズムとデータ構造を選ぶ",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E6%AD%A3%E3%81%97%E3%81%84%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%A8%E3%83%87%E3%83%BC%E3%82%BF%E6%A7%8B%E9%80%A0%E3%82%92%E9%81%B8%E3%81%B6
85,"冗長なログは眠りを妨げる",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%86%97%E9%95%B7%E3%81%AA%E3%83%AD%E3%82%B0%E3%81%AF%E7%9C%A0%E3%82%8A%E3%82%92%E5%A6%A8%E3%81%92%E3%82%8B
86,"WETなシステムはボトルネックが見つかりにくい",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/WET%E3%81%AA%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%81%AF%E3%83%9C%E3%83%88%E3%83%AB%E3%83%8D%E3%83%83%E3%82%AF%E3%81%8C%E8%A6%8B%E3%81%A4%E3%81%8B%E3%82%8A%E3%81%AB%E3%81%8F%E3%81%84
87,"プログラマとテスターが協力してできること",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9E%E3%81%A8%E3%83%86%E3%82%B9%E3%82%BF%E3%83%BC%E3%81%8C%E5%8D%94%E5%8A%9B%E3%81%97%E3%81%A6%E3%81%A7%E3%81%8D%E3%82%8B%E3%81%93%E3%81%A8
88,"コードは生涯サポートするつもりで書く",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%B3%E3%83%BC%E3%83%89%E3%81%AF%E7%94%9F%E6%B6%AF%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88%E3%81%99%E3%82%8B%E3%81%A4%E3%82%82%E3%82%8A%E3%81%A7%E6%9B%B8%E3%81%8F
89,"関数の「サイズ」を小さくする",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E9%96%A2%E6%95%B0%E3%81%AE%E3%80%8C%E3%82%B5%E3%82%A4%E3%82%BA%E3%80%8D%E3%82%92%E5%B0%8F%E3%81%95%E3%81%8F%E3%81%99%E3%82%8B
90,"コードを見る人のためにテストを書く",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%B3%E3%83%BC%E3%83%89%E3%82%92%E8%A6%8B%E3%82%8B%E4%BA%BA%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AB%E3%83%86%E3%82%B9%E3%83%88%E3%82%92%E6%9B%B8%E3%81%8F
91,"良いプログラマになるには",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E8%89%AF%E3%81%84%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9E%E3%81%AB%E3%81%AA%E3%82%8B%E3%81%AB%E3%81%AF
92,"顧客の言葉はそのまま受け取らない",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E9%A1%A7%E5%AE%A2%E3%81%AE%E8%A8%80%E8%91%89%E3%81%AF%E3%81%9D%E3%81%AE%E3%81%BE%E3%81%BE%E5%8F%97%E3%81%91%E5%8F%96%E3%82%89%E3%81%AA%E3%81%84
93,"エラーを無視するな",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%A8%E3%83%A9%E3%83%BC%E3%82%92%E7%84%A1%E8%A6%96%E3%81%99%E3%82%8B%E3%81%AA
94,"リンカは魔法のプログラムではない",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%AA%E3%83%B3%E3%82%AB%E3%81%AF%E9%AD%94%E6%B3%95%E3%81%AE%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%A0%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84
95,"ペアプログラミングと「フロー」",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%9A%E3%82%A2%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%B0%E3%81%A8%E3%80%8C%E3%83%95%E3%83%AD%E3%83%BC%E3%80%8D
96,"テストは正確に、具体的に",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%86%E3%82%B9%E3%83%88%E3%81%AF%E6%AD%A3%E7%A2%BA%E3%81%AB%E3%80%81%E5%85%B7%E4%BD%93%E7%9A%84%E3%81%AB
97,"ステートに注目する",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%B9%E3%83%86%E3%83%BC%E3%83%88%E3%81%AB%E6%B3%A8%E7%9B%AE%E3%81%99%E3%82%8B
98,"命を吹き込む魔法",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%91%BD%E3%82%92%E5%90%B9%E3%81%8D%E8%BE%BC%E3%82%80%E9%AD%94%E6%B3%95
99,"ロールプレイングゲーム",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%AD%E3%83%BC%E3%83%AB%E3%83%97%E3%83%AC%E3%82%A4%E3%83%B3%E3%82%B0%E3%82%B2%E3%83%BC%E3%83%A0
100,"ルーチンワークをフローのきっかけに",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%AB%E3%83%BC%E3%83%81%E3%83%B3%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%92%E3%83%95%E3%83%AD%E3%83%BC%E3%81%AE%E3%81%8D%E3%81%A3%E3%81%8B%E3%81%91%E3%81%AB
101,"プログラマが持つべき3つのスキル",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%97%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%9E%E3%81%8C%E6%8C%81%E3%81%A4%E3%81%B9%E3%81%8D3%E3%81%A4%E3%81%AE%E3%82%B9%E3%82%AD%E3%83%AB
102,"快適な環境を追求する",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%BF%AB%E9%81%A9%E3%81%AA%E7%92%B0%E5%A2%83%E3%82%92%E8%BF%BD%E6%B1%82%E3%81%99%E3%82%8B
103,"見知らぬ人ともうまくやるには",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E8%A6%8B%E7%9F%A5%E3%82%89%E3%81%AC%E4%BA%BA%E3%81%A8%E3%82%82%E3%81%86%E3%81%BE%E3%81%8F%E3%82%84%E3%82%8B%E3%81%AB%E3%81%AF
104,"不具合にテストを書いて立ち向かう",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E4%B8%8D%E5%85%B7%E5%90%88%E3%81%AB%E3%83%86%E3%82%B9%E3%83%88%E3%82%92%E6%9B%B8%E3%81%84%E3%81%A6%E7%AB%8B%E3%81%A1%E5%90%91%E3%81%8B%E3%81%86
105,"育ちのよいコード",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E8%82%B2%E3%81%A1%E3%81%AE%E3%82%88%E3%81%84%E3%82%B3%E3%83%BC%E3%83%89
106,"Noといえることの大事さ",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/No%E3%81%A8%E3%81%84%E3%81%88%E3%82%8B%E3%81%93%E3%81%A8%E3%81%AE%E5%A4%A7%E4%BA%8B%E3%81%95
107,"名前重要",http://xn--97-273ae6a4irb6e2hsoiozc2g4b8082p.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%90%8D%E5%89%8D%E9%87%8D%E8%A6%81
